URL,XPath 1,XPath 2,XPath 3,XPath 4,XPath 5,XPath 6,XPath 7,XPath 8,XPath 9,XPath 10
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-11,14,19,61,62,64,4,$78 Million,None,OH,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-15,27,47,61,62,69,4,$87 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-18,13,16,32,58,59,9,$97 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-22,16,25,36,44,55,14,$107 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-25,5,21,36,61,62,18,$116 Million,None,None,NE
https://www.powerball.com/draw-result?gc=powerball&date=2020-07-29,7,29,35,40,45,26,$126 Million,None,None,"CA, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-01,6,25,36,43,48,24,$137 Million,None,None,"CA, IL, OR"
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-05,7,14,17,57,65,24,$147 Million,None,None,TN
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-08,2,3,14,40,51,24,$158 Million,None,None,"IL, KY"
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-12,2,6,18,36,37,21,$169 Million,FL,None,"CA, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-15,5,12,34,45,56,3,$20 Million,None,None,MI
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-19,13,23,47,55,58,23,$22 Million,None,VA,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-22,19,30,36,42,66,14,$30 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-26,8,12,19,47,58,2,$38 Million,None,"FL, NC",TX
https://www.powerball.com/draw-result?gc=powerball&date=2020-08-29,5,21,22,29,43,10,$48 Million,None,NY,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-02,1,4,11,20,69,18,$57 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-05,15,21,22,27,47,7,$66 Million,None,"AR, MA",None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-09,27,52,55,60,64,21,$75 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-12,16,17,20,53,67,4,$85 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-16,10,17,31,51,53,1,$95 Million,NY,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-19,11,14,23,47,57,14,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-23,8,17,49,52,59,1,$22 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-26,11,21,27,36,62,24,$26 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-09-30,14,18,36,49,67,18,$34 Million,None,MI,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-03,18,31,36,43,47,20,$43 Million,None,OH,OH
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-07,6,24,30,53,56,19,$52 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-10,5,18,23,40,50,18,$63 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-14,21,37,52,53,58,5,$72 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-17,6,10,31,37,44,23,$82 Million,None,PR,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-21,1,3,13,44,56,26,$92 Million,None,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-24,18,20,27,45,65,6,$106 Million,None,None,"CA, LA"
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-28,11,28,37,40,53,13,$116 Million,None,None,"FL, MO"
https://www.powerball.com/draw-result?gc=powerball&date=2020-10-31,2,6,40,42,55,24,$127 Million,None,MA,"AZ, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-04,23,32,33,45,49,14,$137 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-07,14,16,37,48,58,18,$147 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-11,13,15,17,45,63,13,$157 Million,None,None,MO
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-14,7,15,18,32,45,20,$169 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-18,4,5,17,43,52,5,$180 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-21,51,54,57,60,69,11,$191 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-25,2,57,58,60,65,26,$204 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-11-28,8,12,18,44,51,18,$216 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-02,28,31,40,41,46,4,$229 Million,None,None,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-05,3,4,6,48,53,10,$249 Million,None,MI,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-09,11,14,31,47,48,4,$262 Million,None,CT,FL
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-12,17,54,56,63,69,20,$272 Million,None,FL,MI
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-16,4,23,37,61,67,7,$286 Million,None,None,VA
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-19,27,32,34,43,52,13,$306 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-23,6,13,38,39,53,6,$325 Million,None,None,"MA, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-26,10,24,27,35,53,18,$343 Million,None,"KY, TX","FL, NC, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2020-12-30,3,43,45,61,65,14,$365 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-02,3,4,11,41,67,5,$390 Million,None,CT,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-06,1,20,22,60,66,3,$427 Million,None,None,"PA, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-09,14,26,38,45,46,13,$490 Million,None,None,"FL, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-13,4,19,23,25,49,14,$557 Million,None,VA,"CA (2), CO, GA, MI (3), NY, TX (2)"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-16,14,20,39,65,67,2,$639 Million,None,"NH, PA","CA (2), FL, GA, ID, IL, MO, NM, NY, OH, TX (3), WV"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-20,40,53,60,68,69,22,$731 Million,MD,MD,"CA (2), GA (2), IL (2), ME, MI, NJ (3), OR"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-23,5,8,17,27,28,14,$23 Million,NJ,"FL (2), GA, IL, NH, NJ, NY, PR","AZ (2), CA (7), FL (4), IL, MA, MO, MT, NC, ND, NJ, NM, NY (11), TX, WA, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-27,17,33,35,42,52,9,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-01-30,1,2,7,52,61,4,$33 Million,NJ,"AR, PA","DE, MS"
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-03,5,37,40,64,66,5,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-06,1,16,48,49,65,8,$33 Million,None,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-10,15,39,58,63,67,7,$44 Million,None,WA,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-13,20,28,33,63,68,20,$56 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-17,1,15,21,32,46,1,$67 Million,None,PA,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-20,4,8,22,32,58,4,$81 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-24,4,33,43,53,65,21,$94 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-02-27,2,28,31,44,52,18,$111 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-03,21,40,44,50,55,16,$125 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-06,11,31,50,52,58,18,$142 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-10,17,18,37,44,53,18,$155 Million,None,None,VA
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-13,5,11,51,56,61,2,$171 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-17,34,38,42,61,62,19,$185 Million,None,None,"MI, NY, SC"
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-20,1,6,22,42,61,4,$205 Million,None,VA,"FL, IL"
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-24,4,9,17,27,38,18,$221 Million,None,None,WA
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-27,6,14,38,39,65,6,$235 Million,FL,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-03-31,3,10,44,55,68,24,$20 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-03,1,12,17,39,53,5,$32 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-07,27,35,39,51,66,16,$43 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-10,14,16,23,50,53,3,$55 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-14,13,30,33,45,61,14,$67 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-17,10,21,26,41,49,25,$79 Million,None,None,"FL (2), TX"
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-21,21,25,32,63,67,6,$90 Million,None,SC,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-24,22,36,48,59,61,22,$104 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-04-28,16,18,35,39,53,21,$117 Million,None,None,"CA, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-01,35,36,47,61,63,3,$131 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-05,16,23,28,40,63,1,$144 Million,None,None,"FL, MI"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-08,12,17,20,21,26,8,$156 Million,None,IA,"MD, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-12,1,19,20,38,54,17,$169 Million,None,None,"FL, IN"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-15,4,10,37,39,69,24,$187 Million,None,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-19,11,13,55,56,69,4,$202 Million,None,None,"MI, NC"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-22,3,19,27,37,40,8,$220 Million,None,NC,"AZ, NH, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-26,2,8,21,34,62,16,$236 Million,None,None,TX
https://www.powerball.com/draw-result?gc=powerball&date=2021-05-29,11,13,22,27,46,20,$252 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-02,6,7,11,66,67,19,$268 Million,None,None,"IN, VA, WA"
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-05,44,52,54,64,69,26,$286 Million,FL,PR,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-09,19,28,46,50,54,9,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-12,8,25,34,38,41,10,$31 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-16,19,29,34,44,50,25,$41 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-19,4,22,35,38,39,20,$53 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-23,13,20,40,51,63,1,$63 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-26,8,31,39,43,60,17,$76 Million,None,None,WI
https://www.powerball.com/draw-result?gc=powerball&date=2021-06-30,24,29,50,65,66,14,$88 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-03,26,40,41,55,65,24,$102 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-07,8,21,30,49,57,8,$114 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-10,1,5,29,54,62,3,$126 Million,None,"NH, OR",NH
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-14,33,46,52,59,62,10,$137 Million,None,NC,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-17,15,22,38,54,66,3,$149 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-21,27,28,44,67,68,11,$161 Million,None,None,"OH, WV"
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-24,1,4,11,59,67,10,$174 Million,None,"MD, VA","FL, IL, NH, NJ, TN"
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-28,25,30,53,59,60,5,$186 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-07-31,1,21,22,34,47,4,$198 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-04,5,21,32,36,58,14,$212 Million,None,None,"MI, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-07,7,24,36,54,60,23,$228 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-11,12,18,20,29,30,16,$242 Million,None,"OH, WI","CA, DC, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-14,6,21,49,65,67,18,$259 Million,None,None,MD
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-18,35,36,51,55,61,26,$274 Million,None,CT,"MA, WV"
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-21,16,28,36,39,59,4,$287 Million,None,None,"OH, WV"
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-23,17,36,47,60,61,15,$293 Million,None,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-25,27,39,54,56,59,24,$305 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-28,12,22,26,46,59,26,$326 Million,None,SD,"GA, IL, MI, NM"
https://www.powerball.com/draw-result?gc=powerball&date=2021-08-30,3,15,45,51,61,8,$334 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-01,10,20,29,48,51,17,$347 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-04,32,35,40,52,54,1,$366 Million,None,None,"MN, MO, OH"
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-06,11,20,22,33,54,24,$374 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-08,9,22,41,47,61,21,$388 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-11,20,31,38,40,49,21,$408 Million,None,PA,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-13,37,40,50,61,63,21,$419 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-15,1,4,18,46,62,25,$436 Million,None,None,"CA, IL, NC"
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-18,5,36,39,45,57,11,$461 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-20,37,51,54,58,60,19,$473 Million,None,OK,CA
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-22,20,40,47,55,63,5,$493 Million,None,PA,"FL, MD"
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-25,22,23,37,62,63,19,$529 Million,None,IL,"CT, NJ, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-27,21,22,39,44,60,12,$549 Million,None,VA,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-09-29,2,7,11,17,32,11,$581 Million,None,"MI, OH, OK","CA, FL, IN, NY, WI"
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-02,28,38,42,47,52,1,$651 Million,None,None,MA
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-04,12,22,54,66,69,15,$700 Million,CA,TN,"AZ, FL, MA (2), VA"
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-06,1,17,52,58,64,1,$20 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-09,12,17,30,45,62,5,$33 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-11,11,20,33,39,65,24,$39 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-13,23,29,47,59,60,15,$47 Million,None,None,ND
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-16,30,31,41,42,48,3,$59 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-18,30,32,48,53,63,12,$65 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-20,7,29,36,41,43,5,$74 Million,None,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-23,10,30,51,57,63,20,$87 Million,None,None,MO
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-25,10,27,29,44,58,24,$94 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-27,3,6,26,35,51,17,$104 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2021-10-30,5,23,28,43,56,19,$116 Million,None,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-01,9,25,34,44,45,8,$123 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-03,1,2,24,50,57,26,$133 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-06,8,30,48,57,64,9,$144 Million,None,"FL, WA",None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-08,21,46,47,57,62,8,$151 Million,None,None,"MO, NY, SC"
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-10,19,25,43,46,48,14,$160 Million,None,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-13,8,15,26,35,45,9,$173 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-15,5,31,34,51,53,23,$181 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-17,3,16,48,52,60,1,$190 Million,None,NY,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-20,40,43,48,59,69,19,$206 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-22,7,20,29,38,67,22,$214 Million,None,None,IL
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-24,10,16,32,63,65,17,$229 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-27,8,32,55,64,66,10,$243 Million,None,None,"CA, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2021-11-29,18,26,28,38,47,17,$252 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-01,12,15,38,57,63,24,$264 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-04,10,40,45,56,67,2,$270 Million,None,None,"MI, NJ"
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-06,3,21,38,50,59,6,$279 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-08,3,7,33,50,69,24,$291 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-11,3,25,44,53,64,10,$311 Million,None,None,MI
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-13,10,30,37,53,59,4,$321 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-15,19,20,40,42,59,15,$335 Million,None,MD,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-18,2,6,24,51,61,1,$352 Million,None,TX,None
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-20,2,13,23,34,66,2,$363 Million,None,NC,"GA (2), MD, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-22,7,16,19,48,68,15,$379 Million,None,None,AZ
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-25,27,29,45,55,58,2,$410 Million,None,None,"CA (4), SC, TN"
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-27,36,38,45,62,64,19,$429 Million,None,"FL, NJ",FL
https://www.powerball.com/draw-result?gc=powerball&date=2021-12-29,2,6,9,33,39,11,$460 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-01,6,12,39,48,50,7,$519 Million,None,MD,"AZ, CA, FL"
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-03,2,13,32,33,48,22,$561 Million,None,MT,"CT, TX"
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-05,6,14,25,33,46,17,$633 Million,"CA, WI","FL, GA","AZ, CA, FL (3), IN, MD, MO, NJ, NY (2), TX"
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-08,20,21,36,60,65,13,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-10,14,17,18,21,27,9,$27 Million,None,IA,"NY, TX (2)"
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-12,12,21,22,30,33,24,$36 Million,None,IN,"FL, KS, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-15,3,18,37,51,59,13,$48 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-17,9,24,35,46,65,22,$54 Million,None,None,WI
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-19,11,15,43,55,61,10,$63 Million,None,"CT, PA",CA
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-22,8,14,33,36,67,17,$75 Million,None,GA,FL
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-24,11,29,30,47,53,16,$82 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-26,4,11,38,49,69,16,$91 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-29,2,15,38,54,65,11,$107 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-01-31,10,15,51,61,69,14,$115 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-02,18,29,33,62,63,15,$125 Million,None,None,NY
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-05,5,16,27,39,61,24,$140 Million,None,TN,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-07,5,15,38,47,65,10,$148 Million,None,None,CA
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-09,2,17,33,51,63,26,$158 Million,None,None,NC
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-12,8,10,21,41,62,7,$176 Million,None,"IL, TX",CA
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-14,16,25,27,49,55,17,$185 Million,CT,None,MI
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-16,22,30,40,42,48,16,$20 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-19,3,10,15,33,42,11,$31 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-21,2,36,37,45,69,3,$38 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-23,6,17,21,35,64,18,$46 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-26,15,32,36,48,64,19,$58 Million,None,MD,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-02-28,7,21,39,47,55,19,$65 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-02,19,37,48,61,63,12,$74 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-05,8,23,37,52,63,13,$84 Million,None,None,"AZ, FL"
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-07,10,43,55,59,67,2,$91 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-09,13,22,34,51,67,10,$99 Million,None,None,NJ
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-12,19,20,37,39,61,8,$117 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-14,21,28,32,44,49,6,$125 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-16,3,28,34,35,58,17,$134 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-19,8,9,18,48,52,6,$149 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-21,1,15,26,63,65,16,$157 Million,None,None,FL
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-23,31,32,37,38,48,24,$167 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-26,2,10,50,59,61,6,$187 Million,None,None,CO
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-28,11,18,39,58,62,3,$196 Million,None,None,PA
https://www.powerball.com/draw-result?gc=powerball&date=2022-03-30,3,7,21,31,37,11,$207 Million,None,None,"NY, RI"
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-02,6,28,47,58,59,18,$223 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-04,2,32,39,46,69,6,$233 Million,None,None,TX
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-06,6,42,45,47,64,18,$248 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-09,6,16,31,62,66,18,$276 Million,None,PR,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-11,5,7,24,31,34,4,$287 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-13,14,16,41,63,68,26,$304 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-16,15,21,32,62,65,26,$338 Million,None,None,IL
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-18,8,33,55,59,62,18,$353 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-20,20,30,45,55,56,14,$373 Million,None,NJ,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-23,10,39,47,49,56,8,$409 Million,None,None,"AZ, FL"
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-25,12,18,20,39,61,10,$435 Million,None,NC,TX
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-27,11,36,61,62,68,4,$473 Million,AZ,None,IN
https://www.powerball.com/draw-result?gc=powerball&date=2022-04-30,14,21,37,44,63,1,$20 Million,None,None,"NJ, PA"
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-02,18,27,33,39,44,8,$27 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-04,37,39,55,63,69,23,$36 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-07,4,5,6,28,67,10,$52 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-09,18,30,35,52,56,5,$60 Million,None,CT,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-11,5,7,61,63,69,18,$70 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-14,6,40,41,45,52,9,$83 Million,None,SC,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-16,7,15,22,36,64,13,$91 Million,None,None,GA
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-18,40,41,58,64,65,17,$102 Million,None,OH,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-21,14,15,25,52,58,11,$117 Million,None,None,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-23,1,33,37,39,42,26,$126 Million,None,None,TX
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-25,19,28,39,42,57,17,$136 Million,None,CT,None
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-28,2,39,50,61,66,15,$150 Million,None,None,"FL, NY"
https://www.powerball.com/draw-result?gc=powerball&date=2022-05-30,27,28,51,68,69,22,$158 Million,None,None,None
